date,old_A,new_A,category,allowed,A_verified,B_verified,evidence,A_status,A_reason
20220620,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220621,146.25,146.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220622,-27.25,-27.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220623,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220624,101.75,101.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220627,16.25,16.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220628,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220629,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220630,-25.5,-25.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220701,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220704,0.25,0.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220705,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220706,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220707,72.0,72.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220708,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220711,105.5,105.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220712,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220713,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220714,-33.75,-33.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220715,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220718,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220719,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220720,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220721,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220722,73.25,73.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220725,49.0,49.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220726,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220727,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220728,-29.5,-29.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220729,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220801,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220802,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220803,-19.75,,old_numeric_outcome_to_unknown,True,True,True,detector:missing_v7m_bar:685,unknown,detector:missing_v7m_bar:685
20220804,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220805,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220808,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220809,-35.5,-35.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220810,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220811,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220812,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220815,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220816,-0.5,-0.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220817,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220818,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220819,-27.75,-27.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220822,91.5,91.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220823,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220824,-28.5,-28.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220825,-29.25,-29.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220826,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220829,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220830,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220831,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220901,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220902,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220905,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220906,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220907,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220908,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220909,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220912,-37.0,-37.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220913,-32.5,-32.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220914,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220915,-36.5,-36.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220916,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220919,27.5,27.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220920,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220921,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220922,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220923,-30.5,-30.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220926,-32.75,-32.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220927,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220928,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220929,160.0,160.0,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20220930,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221003,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221004,82.75,82.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221005,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221006,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221007,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221010,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221011,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221012,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221013,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221014,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221017,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221018,275.25,275.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221019,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221020,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221021,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221024,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221025,-31.5,-31.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221026,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221027,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221028,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221031,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221101,224.75,224.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221102,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221103,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221104,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221107,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221108,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221109,-28.75,-28.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221110,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221111,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221114,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221115,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221116,45.25,45.25,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221117,65.75,65.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221118,75.75,75.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221121,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221122,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221123,84.75,84.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221124,-0.75,-0.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221125,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221128,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221129,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221130,-27.5,-27.5,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
20221201,-19.75,-19.75,exact_reproduction,True,True,True,full_trade_trace_and_independent_execution_match,resolved,ok
